time	V(output)	V(n001)	V(n002)	V(n003)
5.000262855155571e-03	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.000486640595942e-03	4.788511e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.000934211476684e-03	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.001829353238168e-03	4.788512e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.003619636761136e-03	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.007200203807073e-03	4.788512e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.014361337898945e-03	4.788501e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.028683606082690e-03	4.788512e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.048214856082690e-03	4.788505e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.067746106082689e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.087277356082689e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.106808606082688e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.126339856082688e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.145871106082688e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.165402356082687e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.184933606082687e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.204464856082686e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.223996106082686e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.243527356082685e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.263058606082685e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.282589856082685e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.302121106082684e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.321652356082684e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.341183606082683e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.360714856082683e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.380246106082683e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.399777356082682e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.419308606082682e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.438839856082681e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.458371106082681e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.477902356082680e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.497433606082680e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.516964856082680e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.536496106082679e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.556027356082679e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.575558606082678e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.595089856082678e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.614621106082678e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.634152356082677e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.653683606082677e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.673214856082676e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.692746106082676e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.712277356082675e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.731808606082675e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.751339856082675e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.770871106082674e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.790402356082674e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.809933606082673e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.829464856082673e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.848996106082673e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.868527356082672e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.888058606082672e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.907589856082671e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.927121106082671e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.946652356082670e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.966183606082670e-03	4.788518e+00	5.000000e+00	0.000000e+00	5.000000e+00
5.985714856082670e-03	4.788507e+00	5.000000e+00	0.000000e+00	5.000000e+00
6.000000000000000e-03	4.788520e+00	5.000000e+00	0.000000e+00	5.000000e+00
6.000010000000000e-03	5.823784e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000010102393996e-03	5.817508e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000010307181988e-03	5.804989e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000010716757972e-03	5.780109e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000011270958696e-03	5.746783e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000012379360142e-03	5.681262e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000014596163035e-03	5.554636e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000019029768821e-03	5.318182e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000027896980392e-03	4.914504e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000031169634807e-03	4.821754e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000034283831787e-03	4.800472e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000036848615199e-03	4.803416e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000039744666151e-03	4.802809e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000042510233830e-03	4.803049e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000048041369187e-03	4.802984e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000055917766238e-03	4.803026e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000069331433787e-03	4.802989e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000096158768884e-03	4.803015e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000149813439080e-03	4.802989e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000257122779471e-03	4.803014e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000471741460252e-03	4.802990e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.000900978821814e-03	4.803013e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.001759453544940e-03	4.802990e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.003476402991191e-03	4.803013e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.006910301883692e-03	4.802990e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.013778099668693e-03	4.803013e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.027513695238698e-03	4.802990e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.047044945238698e-03	4.803018e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.066576195238697e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.086107445238697e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.105638695238697e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.125169945238696e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.144701195238696e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.164232445238695e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.183763695238695e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.203294945238694e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.222826195238694e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.242357445238694e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.261888695238693e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.281419945238693e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.300951195238692e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.320482445238692e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.340013695238692e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.359544945238691e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.379076195238691e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.398607445238690e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.418138695238690e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.437669945238689e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.457201195238689e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.476732445238689e-03	4.803020e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.496263695238688e-03	4.802997e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.500010000000001e-03	4.803023e+00	5.000000e+00	5.000000e+00	5.000000e+00
6.500011250000001e-03	4.740583e+00	5.000000e+00	5.000000e+00	4.375000e+00
6.500013750000000e-03	4.731833e+00	5.000000e+00	5.000000e+00	3.125000e+00
6.500014744996338e-03	4.741731e+00	5.000000e+00	5.000000e+00	2.627502e+00
6.500016213861226e-03	4.739407e+00	5.000000e+00	5.000000e+00	1.893069e+00
6.500017737987588e-03	4.743199e+00	5.000000e+00	5.000000e+00	1.131006e+00
6.500019322746395e-03	4.743124e+00	5.000000e+00	5.000000e+00	3.386268e-01
6.500020000000000e-03	4.744133e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500020838562163e-03	4.790099e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500021303187664e-03	4.788760e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500021841732968e-03	4.789154e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500022552322553e-03	4.788176e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500023688606264e-03	4.788735e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500025072871740e-03	4.788050e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500027261346010e-03	4.788715e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500030137371982e-03	4.788061e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500034961634526e-03	4.788712e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500043648467967e-03	4.788019e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500061022134852e-03	4.788680e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500095769468621e-03	4.787999e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500165264136158e-03	4.788679e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500304253471233e-03	4.788005e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.500582232141382e-03	4.788677e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.501138189481680e-03	4.788003e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.502250104162277e-03	4.788677e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.504473933523471e-03	4.788004e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.508921592245860e-03	4.788677e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.517816909690636e-03	4.788004e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.535607544580190e-03	4.788677e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.555138794580189e-03	4.788098e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.574670044580189e-03	4.788764e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.594201294580188e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.613732544580188e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.633263794580188e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.652795044580187e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.672326294580187e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.691857544580186e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.711388794580186e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.730920044580186e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.750451294580185e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.769982544580185e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.789513794580184e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.809045044580184e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.828576294580183e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.848107544580183e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.867638794580183e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.887170044580182e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.906701294580182e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.926232544580181e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.945763794580181e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.965295044580181e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
6.984826294580180e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.004357544580180e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.023888794580179e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.043420044580179e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.062951294580178e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.082482544580178e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.102013794580178e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.121545044580177e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.141076294580177e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.160607544580176e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.180138794580176e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.199670044580176e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.219201294580175e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.238732544580175e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.258263794580174e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.277795044580174e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.297326294580173e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.316857544580173e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.336388794580173e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.355920044580172e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.375451294580172e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.394982544580171e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.414513794580171e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.434045044580171e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.453576294580170e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.473107544580170e-03	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.492638794580169e-03	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.500010000000000e-03	4.788811e+00	5.000000e+00	5.000000e+00	0.000000e+00
7.500011250000000e-03	4.713748e+00	4.375000e+00	5.000000e+00	0.000000e+00
7.500013749999999e-03	4.704278e+00	3.125000e+00	5.000000e+00	0.000000e+00
7.500014706976459e-03	4.715425e+00	2.646512e+00	5.000000e+00	0.000000e+00
7.500016161222342e-03	4.712174e+00	1.919389e+00	5.000000e+00	0.000000e+00
7.500017658390486e-03	4.716830e+00	1.170805e+00	5.000000e+00	0.000000e+00
7.500019180107069e-03	4.716266e+00	4.099465e-01	5.000000e+00	0.000000e+00
7.500020000000000e-03	4.717829e+00	2.465343e-10	5.000000e+00	0.000000e+00
7.500020975429921e-03	4.775153e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500021484124627e-03	4.768646e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500022063963169e-03	4.765941e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500022754298677e-03	4.763925e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500023871884470e-03	4.763785e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500025008829943e-03	4.763267e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500027121875681e-03	4.763715e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500029313197168e-03	4.763162e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500032897671625e-03	4.763636e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500038810739886e-03	4.763094e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500048959563475e-03	4.763602e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500069257210654e-03	4.763050e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500109852505010e-03	4.763590e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500191043093722e-03	4.763064e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500353424271146e-03	4.763271e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.500678186625995e-03	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.501327711335694e-03	4.763590e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.502626760755091e-03	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.505224859593885e-03	4.763592e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.510421057271473e-03	4.763390e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.520813452626648e-03	4.763592e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.540344702626648e-03	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.559875952626647e-03	4.763389e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.579407202626647e-03	4.763158e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.598938452626647e-03	4.763417e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.618469702626646e-03	4.763188e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.638000952626646e-03	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.657532202626645e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.677063452626645e-03	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.696594702626645e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.716125952626644e-03	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.735657202626644e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.755188452626643e-03	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.774719702626643e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.794250952626642e-03	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.813782202626643e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.833313452626642e-03	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.852844702626642e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.872375952626642e-03	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.891907202626641e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.911438452626641e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.930969702626640e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.950500952626640e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.970032202626640e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
7.989563452626639e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.009094702626639e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.028625952626638e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.048157202626638e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.067688452626638e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.087219702626637e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.106750952626637e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.126282202626636e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.145813452626636e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.165344702626635e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.184875952626635e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.204407202626635e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.223938452626634e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.243469702626634e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.263000952626633e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.282532202626633e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.302063452626633e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.321594702626632e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.341125952626632e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.360657202626631e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.380188452626631e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.399719702626630e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.419250952626630e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.438782202626630e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.458313452626629e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.477844702626629e-03	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.497375952626628e-03	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.500010000000001e-03	4.763319e+00	0.000000e+00	5.000000e+00	0.000000e+00
8.500020000000000e-03	2.624460e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500020164349658e-03	2.618865e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500020493048970e-03	2.607704e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500021150447595e-03	2.585556e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500022465244847e-03	2.541946e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500025094839350e-03	2.457354e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500030354028356e-03	2.298064e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500040872406368e-03	2.014688e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500061909162391e-03	1.561252e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.500103982674437e-03	9.590510e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.500148037198970e-03	5.940363e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.500193446798544e-03	3.696424e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.500236941234146e-03	2.366106e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.500287342723916e-03	1.401512e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.500346075188851e-03	7.392949e-02	0.000000e+00	0.000000e+00	0.000000e+00
8.500424431925009e-03	2.865031e-02	0.000000e+00	0.000000e+00	0.000000e+00
8.500523238386732e-03	7.019300e-03	0.000000e+00	0.000000e+00	0.000000e+00
8.500657283205697e-03	4.631032e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.500841525436842e-03	-4.923305e-05	0.000000e+00	0.000000e+00	0.000000e+00
8.501149472043295e-03	1.716227e-05	0.000000e+00	0.000000e+00	0.000000e+00
8.501765365256200e-03	-1.034176e-05	0.000000e+00	0.000000e+00	0.000000e+00
8.502997151682011e-03	8.284931e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.505460724533630e-03	-7.165470e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.510387870236870e-03	6.928836e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.520242161643349e-03	-6.537852e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.539773411643348e-03	6.625820e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.559304661643348e-03	-6.339179e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.578835911643348e-03	6.430205e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.598367161643347e-03	-6.146499e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.617898411643347e-03	6.240408e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.637429661643346e-03	-5.959590e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.656960911643346e-03	6.056296e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.676492161643345e-03	-5.778280e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.696023411643345e-03	5.877699e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.715554661643345e-03	-5.602399e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.735085911643344e-03	5.704452e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.754617161643344e-03	-5.431787e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.774148411643343e-03	5.536394e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.793679661643343e-03	-5.266284e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.813210911643343e-03	5.373370e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.832742161643342e-03	-5.105739e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.852273411643342e-03	5.215230e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.871804661643341e-03	-4.950001e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.891335911643341e-03	5.061826e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.910867161643340e-03	-4.798929e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.930398411643340e-03	4.913017e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.949929661643340e-03	-4.652381e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.969460911643339e-03	4.768666e-06	0.000000e+00	0.000000e+00	0.000000e+00
8.988992161643339e-03	-4.510223e-06	0.000000e+00	0.000000e+00	0.000000e+00
9.000000000000001e-03	3.670342e-06	0.000000e+00	0.000000e+00	0.000000e+00
9.000010000000001e-03	4.664745e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000010104795285e-03	4.695726e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000010314385852e-03	4.733236e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000010733566986e-03	4.752475e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000011009256880e-03	4.756903e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000011374124336e-03	4.759875e+00	0.000000e+00	0.000000e+00	5.000000e+00
9.000011978927053e-03	4.762323e+00	0.000000e+00	0.000000e+00	5.000000e+00
